age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,poutcome,y
37,blue-collar,married,secondary,0,3269,1,1,cellular,121,2,unknown,0
28,blue-collar,married,primary,0,674,1,0,telephone,921,4,unknown,0
30,blue-collar,married,secondary,0,2583,1,0,cellular,436,3,unknown,0
35,blue-collar,married,unknown,0,568,1,0,cellular,119,2,failure,0
35,blue-collar,single,primary,0,1284,1,0,telephone,13,5,unknown,0
45,blue-collar,married,primary,0,528,1,0,cellular,16,7,unknown,0
40,blue-collar,single,primary,0,2226,1,0,telephone,7,7,unknown,0
34,services,single,secondary,0,183,1,0,cellular,259,4,unknown,0
55,entrepreneur,divorced,tertiary,0,903,1,0,telephone,536,3,unknown,0
40,services,divorced,secondary,0,131,1,0,cellular,102,3,unknown,0
32,blue-collar,married,secondary,0,822,1,0,cellular,19,8,failure,0
33,management,married,secondary,0,-224,1,0,cellular,152,2,other,0
56,blue-collar,married,secondary,0,126,0,0,cellular,113,2,unknown,0
30,blue-collar,single,secondary,0,348,1,0,cellular,14,3,other,0
34,technician,divorced,secondary,0,175,1,0,cellular,21,8,unknown,0
28,admin.,single,secondary,0,20,1,0,cellular,17,5,other,0
47,admin.,married,secondary,0,120,1,0,telephone,18,6,failure,0
46,blue-collar,married,secondary,0,2836,1,0,cellular,13,7,other,0
45,blue-collar,single,secondary,1,0,1,0,cellular,17,7,other,0
42,blue-collar,married,primary,0,325,1,0,cellular,99,4,unknown,0
39,management,married,tertiary,0,0,1,0,cellular,11,15,failure,0
44,services,divorced,secondary,0,206,1,0,cellular,78,1,failure,0
31,management,married,secondary,0,466,1,0,cellular,164,1,unknown,0
49,services,married,tertiary,0,411,0,0,telephone,9,6,unknown,0
44,services,divorced,secondary,0,130,1,0,cellular,263,1,failure,0
56,blue-collar,married,secondary,0,244,1,0,cellular,465,3,unknown,0
43,blue-collar,married,secondary,0,1437,1,0,cellular,94,1,unknown,0
36,admin.,divorced,secondary,0,437,1,0,cellular,722,2,success,1
33,management,single,secondary,0,1615,1,0,cellular,178,8,failure,0
49,technician,married,secondary,0,-205,1,1,cellular,6,6,failure,0
43,blue-collar,single,secondary,0,276,1,0,cellular,33,6,unknown,0
33,admin.,married,secondary,0,1521,1,0,cellular,222,1,unknown,0
34,blue-collar,married,secondary,0,529,1,0,cellular,325,1,failure,0
26,management,single,tertiary,0,3944,1,0,cellular,974,2,unknown,1
32,management,single,tertiary,0,469,1,0,cellular,925,1,unknown,0
43,management,married,tertiary,0,1712,1,0,cellular,254,11,unknown,0
35,technician,married,tertiary,0,-269,1,1,cellular,344,4,unknown,0
58,services,married,primary,0,2946,1,0,cellular,467,1,unknown,1
55,self-employed,married,secondary,0,203,1,0,telephone,9,5,other,0
33,admin.,single,secondary,0,223,1,1,cellular,15,11,failure,0
54,admin.,single,secondary,0,3344,1,0,cellular,12,8,unknown,0
27,blue-collar,married,secondary,0,1028,1,1,cellular,580,1,failure,0
36,blue-collar,married,unknown,0,1336,1,1,cellular,42,7,unknown,0
35,blue-collar,married,secondary,0,257,1,0,cellular,186,1,unknown,0
33,management,single,tertiary,0,283,1,0,cellular,40,1,unknown,0
26,blue-collar,single,primary,0,619,1,1,cellular,720,1,failure,0
36,services,married,secondary,0,3988,1,1,cellular,141,1,unknown,0
33,services,single,secondary,0,100,1,0,cellular,11,8,other,0
44,blue-collar,married,secondary,0,-182,1,1,cellular,10,10,unknown,0
28,blue-collar,single,primary,0,54,1,0,cellular,533,1,other,1
37,services,divorced,secondary,0,241,1,0,cellular,189,1,failure,0
37,technician,single,secondary,0,2139,1,0,cellular,146,3,unknown,0
33,blue-collar,married,primary,0,149,1,0,cellular,21,2,unknown,0
31,services,married,secondary,0,179,1,0,cellular,365,1,failure,0
33,technician,single,secondary,0,1733,1,0,cellular,895,3,unknown,0
41,blue-collar,married,unknown,0,2361,0,0,cellular,91,1,unknown,0
39,technician,married,secondary,0,133,1,0,cellular,84,4,other,0
32,management,married,tertiary,0,62,1,0,cellular,166,1,unknown,0
31,blue-collar,single,secondary,0,982,1,0,cellular,182,1,unknown,0
32,services,single,secondary,0,159,1,1,cellular,46,1,unknown,0
32,technician,single,tertiary,0,13711,1,0,cellular,638,1,success,0
48,blue-collar,divorced,secondary,0,2071,0,0,cellular,127,1,unknown,0
39,blue-collar,single,secondary,0,523,1,0,cellular,306,1,unknown,0
52,management,married,secondary,0,2216,1,1,cellular,161,1,failure,0
49,blue-collar,married,secondary,0,-454,1,0,cellular,558,1,unknown,1
32,admin.,single,secondary,0,-133,1,0,cellular,119,1,failure,0
34,blue-collar,married,primary,0,-204,1,0,cellular,61,6,unknown,0
32,services,single,unknown,0,6145,1,0,cellular,362,1,failure,0
33,management,married,tertiary,0,0,1,1,cellular,83,2,unknown,0
35,blue-collar,divorced,secondary,0,-566,1,0,cellular,151,2,failure,0
39,blue-collar,married,secondary,0,49,1,0,cellular,566,1,failure,0
33,blue-collar,married,secondary,0,1233,1,0,cellular,141,1,unknown,0
31,admin.,single,secondary,0,1270,1,0,cellular,291,1,other,0
28,admin.,married,secondary,0,84,1,1,cellular,287,1,unknown,0
29,admin.,single,secondary,0,25,1,0,cellular,244,1,failure,0
26,blue-collar,single,secondary,0,1006,1,0,cellular,667,1,unknown,1
38,services,married,secondary,0,934,1,0,cellular,715,1,unknown,1
38,blue-collar,divorced,secondary,0,2048,0,1,cellular,123,1,unknown,0
31,blue-collar,married,secondary,0,125,1,0,cellular,201,1,failure,0
31,blue-collar,single,tertiary,0,328,1,0,cellular,414,1,failure,0
28,student,single,tertiary,0,170,0,0,telephone,16,5,unknown,0
37,management,single,tertiary,0,833,1,0,cellular,212,1,unknown,0
31,blue-collar,married,primary,0,554,1,0,cellular,317,1,failure,0
44,blue-collar,married,secondary,0,500,1,0,cellular,86,2,failure,0
32,blue-collar,married,secondary,0,22,1,0,cellular,145,1,unknown,0
32,blue-collar,married,secondary,0,1914,1,0,cellular,532,1,failure,0
52,admin.,divorced,secondary,0,1135,1,0,cellular,248,1,unknown,0
47,admin.,divorced,secondary,0,980,1,0,cellular,158,1,unknown,0
46,technician,married,tertiary,0,217,1,0,cellular,141,1,other,0
41,blue-collar,married,secondary,0,14,1,0,cellular,161,3,unknown,0
30,student,single,tertiary,0,31,1,0,cellular,23,1,unknown,0
40,services,married,secondary,0,438,1,0,telephone,276,1,unknown,0
46,management,divorced,tertiary,0,225,1,0,cellular,201,1,other,0
44,management,married,unknown,0,415,1,0,telephone,7,7,unknown,0
36,management,married,tertiary,0,242,1,0,cellular,20,1,unknown,0
38,admin.,married,secondary,0,66,1,0,cellular,51,1,failure,0
35,blue-collar,married,primary,0,602,1,0,cellular,467,6,unknown,0
36,management,married,tertiary,0,532,1,0,cellular,603,1,unknown,0
28,services,married,primary,0,3,1,0,cellular,9,1,unknown,0
38,technician,single,tertiary,0,744,1,0,cellular,283,1,other,0
36,self-employed,married,tertiary,0,307,1,0,cellular,341,1,other,0
36,admin.,divorced,secondary,0,869,1,0,cellular,102,1,failure,0
49,blue-collar,married,tertiary,0,1769,1,0,cellular,283,2,unknown,0
54,services,married,primary,0,8,1,0,cellular,143,1,unknown,0
44,admin.,divorced,secondary,0,2999,1,0,cellular,717,1,unknown,1
28,blue-collar,single,secondary,0,61,1,0,cellular,428,3,unknown,0
38,services,divorced,secondary,0,6182,1,0,cellular,484,3,other,0
33,management,single,tertiary,0,5145,1,0,cellular,338,1,other,0
43,blue-collar,divorced,secondary,0,688,1,0,cellular,149,3,unknown,0
43,blue-collar,married,secondary,0,117,1,0,cellular,73,1,failure,0
47,technician,married,secondary,0,417,1,0,cellular,94,1,unknown,0
43,blue-collar,single,secondary,0,592,1,0,cellular,260,1,unknown,0
38,management,single,tertiary,0,-119,1,0,cellular,185,1,unknown,0
23,blue-collar,married,secondary,0,0,1,0,cellular,223,1,unknown,0
36,management,single,tertiary,0,85,0,0,cellular,76,1,unknown,0
56,blue-collar,married,primary,0,828,1,0,cellular,214,1,failure,0
49,management,married,tertiary,0,85,1,0,cellular,590,5,other,1
40,retired,divorced,primary,0,919,1,0,cellular,103,2,unknown,0
26,admin.,single,secondary,0,66,1,0,cellular,451,1,failure,0
29,technician,single,secondary,0,500,1,0,cellular,273,3,unknown,0
31,self-employed,single,tertiary,0,17924,1,0,cellular,745,1,failure,1
55,blue-collar,divorced,primary,0,8180,0,0,cellular,854,2,failure,1
39,services,married,secondary,0,20928,0,0,cellular,1166,1,other,0
48,blue-collar,married,secondary,0,503,1,0,cellular,105,1,unknown,0
34,blue-collar,married,secondary,0,2436,1,0,cellular,8,7,unknown,0
44,admin.,single,secondary,0,275,1,0,cellular,7,5,failure,0
32,management,married,tertiary,0,2431,1,0,cellular,646,5,unknown,1
49,blue-collar,single,primary,0,87,1,0,telephone,162,2,unknown,0
37,technician,married,secondary,0,720,1,0,cellular,365,6,failure,0
37,admin.,divorced,secondary,0,0,1,1,cellular,17,7,unknown,0
40,unemployed,married,secondary,0,270,1,0,cellular,255,2,failure,0
40,technician,married,tertiary,0,253,1,0,cellular,377,4,other,0
43,management,married,primary,0,62,1,0,cellular,133,1,failure,0
37,admin.,single,secondary,0,9,1,0,cellular,165,1,unknown,0
35,services,married,secondary,0,341,1,0,cellular,345,1,unknown,1
48,blue-collar,divorced,primary,0,194,1,0,cellular,263,1,unknown,0
35,admin.,married,secondary,0,3863,1,0,cellular,125,1,failure,0
50,blue-collar,divorced,primary,0,1629,1,0,cellular,67,1,unknown,0
31,services,married,secondary,0,640,1,0,cellular,411,2,unknown,0
35,management,single,tertiary,0,-146,1,0,cellular,279,1,failure,0
35,blue-collar,single,secondary,0,4963,1,0,cellular,456,1,failure,1
33,blue-collar,married,secondary,0,705,1,0,cellular,112,2,unknown,0
35,services,single,secondary,0,35,1,0,cellular,152,1,unknown,0
31,admin.,married,secondary,0,8781,1,0,cellular,680,1,success,1
28,blue-collar,married,secondary,0,373,1,0,cellular,10,9,failure,0
39,technician,single,secondary,0,1355,1,0,cellular,1180,1,unknown,1
39,management,single,tertiary,0,3202,1,0,cellular,14,8,unknown,0
48,admin.,divorced,unknown,0,-70,0,0,cellular,243,1,unknown,0
29,admin.,married,secondary,0,6429,1,1,cellular,535,1,failure,0
49,entrepreneur,divorced,secondary,0,816,1,0,cellular,12,7,unknown,0
29,blue-collar,single,unknown,0,913,1,0,telephone,188,1,failure,0
38,technician,single,secondary,0,1211,1,0,cellular,498,1,success,0
53,services,divorced,primary,0,146,1,0,cellular,149,1,failure,0
28,services,married,secondary,0,0,1,0,telephone,62,7,unknown,0
50,blue-collar,married,secondary,0,-581,1,0,cellular,877,2,failure,0
40,admin.,single,primary,0,846,1,0,cellular,204,1,unknown,0
48,admin.,divorced,secondary,0,-407,1,0,cellular,210,2,failure,0
54,retired,married,secondary,0,1139,1,0,cellular,155,1,failure,0
34,management,married,tertiary,0,902,1,0,cellular,159,1,other,0
28,admin.,divorced,secondary,0,-504,1,1,cellular,578,1,unknown,1
59,management,married,tertiary,0,2260,1,0,cellular,303,1,unknown,0
31,blue-collar,single,secondary,0,183,1,0,cellular,258,1,success,0
55,management,married,primary,0,366,1,0,cellular,161,1,failure,0
26,admin.,single,secondary,1,-930,1,0,cellular,786,1,unknown,1
39,management,married,tertiary,0,1738,1,0,cellular,633,1,other,1
29,management,single,tertiary,0,21,1,0,cellular,107,4,failure,0
46,management,divorced,tertiary,0,233,1,1,cellular,57,4,unknown,0
48,blue-collar,married,primary,0,214,1,1,cellular,307,1,failure,1
39,technician,single,secondary,0,-237,1,0,cellular,64,2,unknown,0
42,blue-collar,single,primary,0,22,1,0,cellular,116,4,failure,0
35,blue-collar,married,primary,0,113,1,0,cellular,318,3,unknown,0
30,technician,married,secondary,0,0,1,0,cellular,47,3,unknown,0
23,admin.,single,secondary,0,21,1,1,cellular,183,3,unknown,0
37,blue-collar,married,unknown,0,969,1,0,cellular,343,2,unknown,0
25,student,single,secondary,0,963,1,0,telephone,230,4,failure,0
28,admin.,single,secondary,0,3,0,0,cellular,138,2,unknown,0
42,blue-collar,married,primary,0,142,1,0,cellular,11,5,unknown,0
28,blue-collar,married,primary,0,206,1,0,cellular,155,2,unknown,0
55,retired,married,secondary,0,785,1,0,cellular,47,1,failure,0
42,entrepreneur,married,secondary,0,718,1,0,cellular,201,2,failure,0
33,blue-collar,married,secondary,0,687,1,0,cellular,72,2,failure,0
39,management,married,tertiary,0,1090,1,0,cellular,11,5,unknown,0
45,blue-collar,married,primary,0,345,1,0,telephone,289,3,unknown,0
43,technician,married,secondary,0,38,1,0,cellular,273,1,unknown,0
30,admin.,single,secondary,0,43,1,0,cellular,91,1,failure,0
40,blue-collar,married,primary,0,3705,1,0,cellular,23,1,failure,0
28,technician,single,tertiary,0,375,1,0,cellular,43,1,other,0
43,management,married,tertiary,0,-271,1,1,telephone,121,1,unknown,0
40,blue-collar,divorced,secondary,0,973,0,0,cellular,449,1,unknown,1
50,management,married,secondary,0,125,1,1,cellular,8,5,unknown,0
30,blue-collar,married,secondary,0,15,1,1,cellular,524,1,failure,0
37,blue-collar,married,primary,0,397,1,0,telephone,13,5,unknown,0
48,management,divorced,tertiary,0,541,1,0,cellular,72,1,other,0
46,blue-collar,married,secondary,0,431,1,0,cellular,157,4,failure,0
60,blue-collar,married,secondary,0,1407,1,0,cellular,112,1,failure,0
34,blue-collar,married,secondary,0,175,1,0,cellular,50,2,failure,0
43,entrepreneur,married,primary,0,2315,1,1,cellular,42,1,unknown,0
41,blue-collar,single,secondary,0,1880,0,1,cellular,35,1,other,0
33,blue-collar,single,secondary,0,142,1,0,cellular,123,1,other,0
43,technician,single,secondary,0,214,1,0,cellular,335,1,unknown,0
32,admin.,married,secondary,0,684,1,0,cellular,607,3,unknown,1
30,blue-collar,married,secondary,0,-97,1,1,cellular,255,1,other,0
34,blue-collar,single,secondary,0,1351,1,0,cellular,334,2,unknown,0
55,retired,married,primary,0,-966,0,1,cellular,104,1,unknown,0
29,management,married,secondary,0,231,0,0,cellular,1075,1,failure,1
35,management,married,tertiary,0,1212,1,0,cellular,235,1,other,0
40,blue-collar,married,primary,0,637,1,0,cellular,200,1,unknown,0
31,blue-collar,married,secondary,0,625,1,0,cellular,137,3,unknown,0
37,technician,divorced,secondary,0,5957,1,0,cellular,64,3,failure,0
41,blue-collar,married,secondary,0,580,1,0,cellular,874,1,failure,1
28,management,single,tertiary,0,1027,1,0,cellular,433,1,unknown,0
31,management,married,tertiary,0,0,1,0,cellular,215,1,unknown,0
31,technician,single,secondary,0,7567,0,0,cellular,287,1,failure,0
51,blue-collar,single,secondary,0,708,1,0,telephone,391,1,failure,0
46,housemaid,single,secondary,0,198,1,0,cellular,93,1,other,0
57,services,married,secondary,0,0,1,0,cellular,16,9,other,0
28,student,married,secondary,0,704,1,1,cellular,171,3,unknown,0
26,technician,single,tertiary,0,468,1,0,cellular,221,2,failure,0
47,admin.,married,secondary,0,1934,0,1,cellular,225,1,failure,0
36,management,married,secondary,0,1825,1,0,cellular,24,1,failure,0
28,admin.,married,secondary,0,22,1,1,cellular,523,2,unknown,0
32,blue-collar,married,secondary,0,-103,1,0,cellular,298,1,unknown,0
38,services,single,primary,0,393,1,0,cellular,200,1,unknown,0
30,blue-collar,married,primary,0,99,1,0,telephone,93,1,unknown,0
33,technician,single,secondary,0,716,1,0,cellular,234,2,unknown,0
38,blue-collar,married,primary,0,132,1,0,cellular,797,2,unknown,0
36,technician,single,secondary,0,-206,1,0,cellular,419,1,failure,0
30,blue-collar,single,secondary,0,-177,1,0,cellular,87,1,other,0
53,services,single,secondary,0,4778,1,0,cellular,83,1,unknown,0
42,entrepreneur,married,tertiary,0,171,1,0,cellular,135,1,failure,0
51,management,divorced,tertiary,0,-256,1,1,cellular,97,1,unknown,0
39,admin.,divorced,secondary,0,1089,1,0,cellular,128,1,unknown,0
45,entrepreneur,married,primary,0,276,1,1,cellular,586,1,failure,0
34,management,married,tertiary,0,273,1,0,cellular,492,1,failure,1
29,admin.,married,tertiary,0,111,0,0,cellular,208,1,unknown,0
54,blue-collar,married,primary,0,316,1,0,cellular,240,1,unknown,0
27,blue-collar,married,secondary,0,1295,1,0,cellular,1106,1,unknown,0
31,blue-collar,single,primary,0,538,1,0,cellular,703,4,unknown,0
43,technician,single,tertiary,0,275,1,0,telephone,151,2,other,0
39,blue-collar,married,secondary,0,300,1,0,cellular,506,1,unknown,0
39,blue-collar,married,secondary,0,-220,1,0,cellular,282,1,failure,0
32,blue-collar,single,secondary,0,811,1,0,cellular,563,1,unknown,1
23,blue-collar,single,secondary,0,1105,1,0,cellular,377,1,unknown,0
42,blue-collar,single,primary,0,177,1,0,cellular,174,2,unknown,0
33,blue-collar,married,secondary,0,245,1,0,cellular,437,2,other,0
47,self-employed,married,tertiary,0,3,1,0,cellular,199,15,unknown,0
29,admin.,married,secondary,0,1761,1,1,cellular,175,1,unknown,0
33,management,married,primary,0,262,1,0,cellular,386,3,unknown,0
42,self-employed,married,secondary,0,2,1,0,cellular,51,5,unknown,0
37,admin.,divorced,secondary,0,141,1,0,cellular,233,1,unknown,0
33,blue-collar,single,primary,0,60,1,0,cellular,74,1,failure,0
33,management,single,tertiary,0,-149,1,0,cellular,111,1,failure,0
24,services,single,unknown,0,608,1,0,cellular,184,1,unknown,0
58,self-employed,married,secondary,0,28318,1,0,cellular,168,2,unknown,0
25,services,single,secondary,0,-107,1,0,cellular,156,1,unknown,0
33,technician,single,secondary,0,287,1,0,cellular,97,1,failure,0
31,technician,single,secondary,0,23,1,0,cellular,97,1,failure,0
37,services,divorced,secondary,0,75,1,0,cellular,160,1,unknown,0
39,services,single,secondary,0,1048,1,0,cellular,149,1,unknown,0
34,admin.,married,primary,0,0,1,1,cellular,1020,1,unknown,1
34,self-employed,single,tertiary,0,1272,1,0,cellular,202,1,unknown,0
44,housemaid,married,primary,0,1342,1,1,telephone,112,2,failure,0
53,management,married,tertiary,0,261,1,0,telephone,154,2,failure,0
24,blue-collar,married,primary,0,456,0,0,cellular,337,2,unknown,0
36,self-employed,divorced,tertiary,0,1354,1,0,cellular,1723,1,success,1
35,student,divorced,primary,0,2755,1,0,cellular,177,2,other,0
33,services,single,secondary,0,-448,1,0,cellular,95,2,unknown,0
43,blue-collar,married,primary,0,533,1,0,cellular,246,2,other,0
58,blue-collar,divorced,primary,0,2246,1,0,cellular,294,2,unknown,0
